"mineral name","point group","space group"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrope","4/m32/m","Ia3d"
"Pyrophanite"," "," "
"Pyrophanite",3,"R3"
"Pyrophanite",3,"R3"
"Pyrophanite",3,"R3"
"Pyrophanite",3,"R3"
"Pyrophanite",3,"R3"
"Pyrophanite",3,"R3"
"Pyrophanite",3,"R3"
"Pyrophanite","3mm","R3c"
"Pyrophanite",3,"R3"
"Pyrophanite",3,"R3"
"Pyrophanite",3,"R3"
"Pyrophanite",3,"R3"
"Pyrophyllite"," "," "
"Pyrophyllite"," "," "
"Pyrophyllite","2/m","C2/c"
"Pyrophyllite",1,"C1"
"Pyrophyllite",1,"C1"
"Pyrophyllite",1,"C1"
"Pyrosmalite-(Fe)"," "," "
"Pyrosmalite-(Fe)"," "," "
"Pyrosmalite-(Fe)"," "," "
"Pyrosmalite-(Fe)","32/m2/m","P3m1"
"Pyrosmalite-(Mn)"," "," "
"Pyrosmalite-(Mn)","32/m2/m","P3m1"
"Pyrosmalite-(Mn)","32/m2/m","P3m1"
"Pyrosmalite-(Mn)","32/m2/m","P3m1"
"Pyrosmalite-(Mn)","32/m2/m","P3m1"
"Pyrostilpnite","2/m","P21/c"
"Pyroxferroite"," "," "
"Pyroxferroite"," "," "
"Pyroxferroite",1,"P1"
"Pyroxmangite"," "," "
"Pyroxmangite"," "," "
"Pyroxmangite"," "," "
"Pyroxmangite",1,"C1"
"Pyroxmangite",1,"C1"
"Pyroxmangite",1,"C1"
"Pyroxmangite",1,"C1"
"Pyroxmangite",1,"C1"
"Pyroxmangite",1,"C1"
"Pyroxmangite",1,"C1"
"Pyrrhotite"," "," "
"Pyrrhotite"," "," "
"Pyrrhotite","6/m2/m2/m","P63/mmc"
"Pyrrhotite","6/m2/m2/m","P63/mmc"
"Pyrrhotite","2/m","C2/c"
"Pyrrhotite","2/m","C2/c"
"Pyrrhotite","2/m","F2/d"
"Pyrrhotite",2,"P21"
"Pyrrhotite",2,"P21"
"Pyrrhotite",2,"P21"
"Pyrrhotite","2/m2/m2/m","Cmca"
"Pyrrhotite","m","Fd"
"Pyrrhotite","m","Cc"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite",422,"P4122"
"Qandilite",422,"P4122"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite","4/m32/m","Fd3m"
"Qandilite",422,"P4122"
"Qaqarssukite-(Ce)","32/m2/m","P3c1"
"Qatranaite","2/m","P21/c"
"Qeltite",322,"P321"
"Qilianshanite"," "," "
"Qilianshanite",2,"C2"
"Qingheiite","2/m","P21/n"
"Qingheiite","2/m","P21/n"
"Qingsongite","43m","F43m"
"Qingsongite","43m","F43m"
"Qingsongite","43m","F43m"
"Qitianlingite","2/m2/m2/m","Pbcn"
"Quadratite","4/m2/m2/m"," "
"Quadratite",422,"P4322"
"Quadridavyne"," "," "
"Quadridavyne","6/m","P63/m"
"Quadruphite",1,"P1"
"Quartz"," "," "
"Quartz"," "," "
"Quartz"," "," "
"Quartz"," "," "
"Quartz"," "," "
"Quartz"," "," "
"Quartz",622,"P6222"
"Quartz",322,"P3121"
"Quartz",622,"P6222"
"Quartz",322,"P3121"
"Quartz",322,"P3121"
"Quartz",322,"P3121"
"Quartz",322,"P3121"
"Quartz",322,"P3121"
"Quartz",322,"P3121"
"Quartz",322,"P3221"
"Quartz",322,"P3121"
"Quartz",322,"P3121"
"Quartz",322,"P3121"
"Quartz",322,"P3121"
"Quartz",322,"P3121"
"Quartz",322,"P3121"
"Quartz",322,"P3121"
"Quartz",322,"P3221"
"Quartz",322,"P3221"
"Quartz",322,"P3221"
"Quartz",322,"P3221"
"Quartz",322,"P3221"
"Quartz",322,"P3221"
"Quartz",322,"P3221"
"Quartz",322,"P3221"
"Quartz",322,"P3221"
"Quartz",322,"P3221"
"Quartz",322,"P3221"
"Quartz",322,"P3221"
"Quartz",622,"P6222"
"Quartz",622,"P6222"
"Quartz",622,"P6222"
"Quartz",622,"P6222"
"Quartz",622,"P6222"
"Quartz",622,"P6222"
"Quartz",622,"P6222"
"Quartz",622,"P6222"
"Quartz",622,"P6222"
"Quartz",322,"P3221"
"Quartz",322,"P3221"
"Quartz",322,"P3221"
"Quartz",322,"P3221"
"Quartz",322,"P3221"
"Quartz",322,"P3221"
"Quartz",322,"P3221"
"Queitite",2,"P21"
"Quenselite"," "," "
"Quenselite"," "," "
"Quenselite","2/m","P2/a"
"Quenselite","2/m","P2/c"
"Quenstedtite"," "," "
"Quenstedtite",1,"P1"
"Quenstedtite",1,"P1"
"Quenstedtite",1,"P1"
"Quetzalcoatlite","32/m2/m","P31m"
"Quijarroite","2mm","Pmn21"
"Quintinite",322,"P3112"
"Quintinite",622,"P6322"
"Quintinite"," "," "
"Quintinite","62m","P62m"
"Qusongite","62m","P6m2"
"Qusongite","62m","P6m2"
"Raadeite","2/m","P21/n"
"Rabbittite"," "," "
"Rabejacite"," "," "
"Raberite",1,"P1"
"Radekskodaite-(Ce)","2/m","P21/m"
"Radekskodaite-(La)","2/m","P21/m"
"Radhakrishnaite"," "," "
"Radovanite","2/m2/m2/m","Pnma"
"Radtkeite","2/m","C2/m"
"Radvaniceite","m","Pc"
"Raguinite","2/m","C2/m"
"Raisaite","2/m","C2/c"
"Raite","2/m","C2/m"
"Raite","2/m","C2/m"
"Rajite"," "," "
"Rajite","2/m","P21/c"
"Rakovanite","2/m","P21/n"
"Rakovanite","2/m","P21/n"
"Ralphcannonite","42m","I42m"
"Ralphcannonite","42m","I42m"
"Ramaccioniite","2/m","P21/a"
"Ramanite-(Cs)","2/m","C2/c"
"Ramanite-(Cs)","2/m","C2/c"
"Ramanite-(Rb)","2/m2/m2/m"," "
"Ramanite-(Rb)","2mm","Aba2"
"Ramanite-(Rb)","2mm","Aba2"
"Ramazzoite","43m","P43m"
"Rambergite","6mm","P63mc"
"Rambergite","6mm","P63mc"
"Ramdohrite"," "," "
"Ramdohrite"," "," "
"Ramdohrite","2/m","P21/n"
"Rameauite"," "," "
"Ramikite-(Y)",1,"P1"
"Ramikite-(Y)",1,"P1"
"Rammelsbergite"," "," "
"Rammelsbergite","2/m2/m2/m","Pnnm"
"Rammelsbergite","2/m2/m2/m","Pnnm"
"Ramosite","2/m","C2/m"
"Ramosite",2,"P21"
"Ramsbeckite"," "," "
"Ramsbeckite","2/m","P21/a"
"Ramsdellite"," "," "
"Ramsdellite","2/m2/m2/m","Pnam"
"Ramsdellite","2/m2/m2/m","Pnma"
"Rancieite",3,"P3"
"Rankachite","2/m2/m2/m","Pmmn"
"Rankachite","2/m","P21/m"
"Rankachite","2/m","P21/m"
"Rankamaite",222,"C222"
"Rankinite"," "," "
"Rankinite","2/m","P21/a"
"Rankinite","2/m","P21/a"
"Ransomite","2/m","P21/c"
"Ranunculite"," "," "
"Rapidcreekite"," "," "
"Rapidcreekite","2/m2/m2/m","Pcnb"
"Rapidcreekite","2/m2/m2/m","Pcnb"
"Rappoldite",1,"P1"
"Raslakite",3,"R3"
"Raslakite"," "," "
"Raslakite",3,"R3"
"Raspite"," "," "
"Raspite"," "," "
"Raspite"," "," "
"Raspite","2/m","P21/a"
"Rastsvetaevite","3mm","R3m"
"Rasvumite"," "," "
"Rasvumite","2/m2/m2/m","Cmcm"
"Rasvumite","2/m2/m2/m","Cmcm"
"Rasvumite","2/m2/m2/m","Cmcm"
"Rasvumite","2/m2/m2/m","Cmcm"
"Rathite"," "," "
"Rathite","2/m","P21/a"
"Rathite",2,"P21"
"Rathite","2/m","P21/c"
"Rauchite",1,"P1"
"Rauchite",1,"I1"
"Rauenthalite",1,"P1"
"Ravatite",2,"P21"
"Raygrantite",1,"P1"
"Raygrantite"," "," "
"Realgar","2/m","P21/n"
"Realgar"," "," "
"Realgar"," "," "
"Realgar"," "," "
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Realgar","2/m","P21/n"
"Reaphookhillite",1,"P1"
"Rebulite","2/m","P21/c"
"Redcanyonite","2/m","C2/m"
"Reddingite"," "," "
"Redgillite","2/m","P21/c"
"Redledgeite"," "," "
"Redledgeite","4/m","I4/m"
"Redmondite","2/m","P21/c"
"Reederite-(Y)",6,"P6"
"Reedmergnerite",1,"C1"
"Reedmergnerite",1,"C1"
"Reedmergnerite",1,"C1"
"Reedmergnerite",1,"C1"
"Reedmergnerite",1,"C1"
"Reedmergnerite"," "," "
"Reedmergnerite",1,"C1"
"Reedmergnerite",1,"C1"
"Reedmergnerite",1,"C1"
"Reedmergnerite",1,"C1"
"Reedmergnerite",1,"C1"
"Reedmergnerite",1,"C1"
"Reedmergnerite",1,"C1"
"Reedmergnerite",1,"C1"
"Reedmergnerite",1,"C1"
"Reedmergnerite",1,"C1"
"Reedmergnerite",1,"C1"
"Reevesite"," "," "
"Reevesite"," "," "
"Reevesite"," "," "
"Refikite",222,"P21212"
"Refikite"," "," "
"Reichenbachite","2/m","P21/a"
"Reidite","4/m","I41/a"
"Reinerite"," "," "
"Reinerite","2/m2/m2/m","Pbam"
"Reinhardbraunsite"," "," "
"Reinhardbraunsite","2/m","P21/b"
"Reinhardbraunsite","2/m","P21/a"
"Reinhardbraunsite","2/m","P21/a"
"Relianceite-(K)","m","Pc"
"Remondite-(Ce)"," "," "
"Remondite-(La)",2,"P2"
"Rengeite","2/m","C2/m"
"Rengeite","2/m","P21/a"
"Renierite"," "," "
"Renierite"," "," "
"Renierite","42m","P42c"
"Reppiaite","2/m","C2/m"
"Retgersite"," "," "
"Retgersite"," "," "
"Retgersite"," "," "
"Retgersite"," "," "
"Retgersite",422,"P43212"
"Retgersite",422,"P43212"
"Retgersite",422,"P41212"
"Retgersite",422,"P41212"
"Retgersite",422,"P41212"
"Retgersite",422,"P41212"
"Retgersite",422,"P41212"
"Retgersite",422,"P41212"
"Retgersite",422,"P43212"
"Retgersite",422,"P43212"
"Retzian-(Ce)","2/m2/m2/m","Pban"
"Retzian-(Ce)","2/m2/m2/m","Pban"
"Retzian-(La)","2/m2/m2/m","Pban"
"Retzian-(Nd)","2/m2/m2/m","Pban"
"Revdite",2,"C2"
"Reyerite"," "," "
"Reyerite"," "," "
"Reyerite",3,"P3"
"Reynoldsite",1,"P1"
"Reznitskyite","2/m","C2/c"
"Rhabdoborite-(Mo)",6,"P63"
"Rhabdoborite-(V)",6,"P63"
"Rhabdoborite-(W)",6,"P63"
"Rhabdophane-(Ce)",322,"P3121"
"Rhabdophane-(Ce)",622,"P6222"
"Rhabdophane-(Y)",622,"P6222"
"Rheniite",1,"P1"
"Rhodarsenide"," "," "
"Rhodesite","2/m2/m2/m","Pmmn"
"Rhodesite","2/m2/m2/m","Pmam"
"Rhodesite","2/m2/m2/m","Pmam"
"Rhodesite","2/m2/m2/m","Pmam"
"Rhodium","4/m32/m","Fm3m"
"Rhodium","4/m32/m","Fm3m"
"Rhodizite"," "," "
"Rhodizite"," "," "
"Rhodizite","43m","P43m"
"Rhodizite","43m","P43m"
"Rhodochrosite","32/m2/m","R3c"
"Rhodochrosite"," "," "
"Rhodochrosite"," "," "
"Rhodochrosite"," "," "
"Rhodochrosite"," "," "
"Rhodochrosite"," "," "
"Rhodochrosite","32/m2/m","R3c"
"Rhodochrosite","32/m2/m","R3c"
"Rhodochrosite","32/m2/m","R3c"
"Rhodochrosite","3mm","R3c"
"Rhodochrosite","32/m2/m","R3c"
"Rhodonite"," "," "
"Rhodonite"," "," "
"Rhodonite"," "," "
"Rhodonite"," "," "
"Rhodonite"," "," "
"Rhodonite",1,"P1"
"Rhodonite",1,"C1"
"Rhodonite",1,"C1"
"Rhodonite",1,"C1"
"Rhodonite",1,"C1"
"Rhodonite",1,"C1"
"Rhodonite",1,"C1"
"Rhodonite",1,"C1"
"Rhodonite",1,"C1"
"Rhodonite",1,"C1"
"Rhodonite",1,"C1"
"Rhodonite",1,"C1"
"Rhodonite",1,"C1"
"Rhodonite",1,"C1"
"Rhodonite",1,"C1"
"Rhodonite",1,"C1"
"Rhodonite",1,"C1"
"Rhodonite",1,"C1"
"Rhodostannite"," "," "
"Rhodostannite","4/m","I41/a"
"Rhodplumsite","32/m2/m","R3m"
"Rhomboclase"," "," "
"Rhomboclase","2/m2/m2/m","Pnma"
"Rhomboclase","2/m2/m2/m","Pnma"
"Rhomboclase","2/m2/m2/m","Pnma"
"Rhonite"," "," "
"Rhonite",1,"P1"
"Rhonite",1,"P1"
"Ribbeite"," "," "
"Ribbeite","2/m2/m2/m","Pnma"
"Richardsite","42m","I42m"
"Richardsollyite","2/m","P21/c"
"Richelsdorfite"," "," "
"Richelsdorfite","2/m","C2/m"
"Richetite"," "," "
"Richetite",1,"P1"
"Richterite"," "," "
"Richterite"," "," "
"Richterite"," "," "
"Richterite"," "," "
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Richterite","2/m","C2/m"
"Rickardite","4/m2/m2/m","P4/nmm"
"Rickturnerite"," "," "
"Rickturnerite","2mm","Pmm2"
"Riebeckite"," "," "
"Riebeckite"," "," "
"Riebeckite"," "," "
"Riesite","2/m","P2/c"
"Rietveldite","2mm","Pmn21"
"Rimkorolgite","2/m","P21/c"
"Ringwoodite"," "," "
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite"," "," "
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Ringwoodite","4/m32/m","Fd3m"
"Rinkite-(Ce)"," "," "
"Rinkite-(Y)","2/m","P21/c"
"Rinmanite","6mm","P63mc"
"Rinneite","32/m2/m","R3c"
"Rinneite","32/m2/m","R3c"
"Rinneite","32/m2/m","R3c"
"Rinneite","32/m2/m","R3c"
"Riomarinaite","2/m","P21/n"
"Riosecoite",1,"P1"
"Riotintoite",1,"P1"
"Rippite","4mm","P4bm"
"Rippite","4mm","P4bm"
"Rittmannite","2/m","P2/a"
"Rivadavite","2/m","P21/m"
"Rivadavite","2/m","P21/c"
"Roaldite","43m","P43m"
"Robertsite","2/m","A2/a"
"Robertsite"," "," "
"Robertsite"," "," "
"Robertsite","m","Aa"
"Robinsonite"," "," "
"Robinsonite","2/m","I2/m"
"Rockbridgeite"," "," "
"Rockbridgeite"," "," "
"Rockbridgeite","2/m2/m2/m","Bbmm"
"Rodalquilarite"," "," "
"Rodalquilarite"," "," "
"Rodalquilarite",1,"P1"
"Rodalquilarite",1,"P1"
"Rodalquilarite",1,"P1"
"Rodolicoite",322,"P3121"
"Roeblingite"," "," "
"Roeblingite"," "," "
"Roeblingite","2/m","C2/m"
"Roedderite"," "," "
"Roedderite","6/m2/m2/m","P6/mcc"
"Roedderite","6/m2/m2/m","P6/mcc"
"Roedderite","6/m2/m2/m","P6/mcc"
"Roedderite","62m","P62c"
"Roedderite","62m","P62c"
"Rogermitchellite","32/m2/m","P3c1"
"Roggianite","4/m2/m2/m","I4/mcm"
"Rohaite"," "," "
"Rohaite"," "," "
"Rohaite"," "," "
"Rokuhnite","2/m","C2/m"
"Rollandite","2/m2/m2/m","Pnma"
"Romanechite","2/m","C2/m"
"Romanorlovite","4/m2/m2/m","I4/mmm"
"Romarchite"," "," "
"Romarchite","4/m2/m2/m","P4/nmm"
"Romarchite","4/m2/m2/m","P4/nmm"
"Romerite",1,"P1"
"Romerite",1,"P1"
"Romerite",1,"P1"
"Romerite"," "," "
"Romerite"," "," "
"Romerite",1,"P1"
"Romerite",1,"P1"
"Romerite",1,"P1"
"Romerite",1,"P1"
"Romerite",1,"P1"
"Romerite",1,"P1"
"Rondorfite",1,"P1"
"Rondorfite","332/m","Fd3"
"Rongibbsite","2/m","C2/m"
"Rongibbsite"," "," "
"Rongibbsite","2/m","I2/m"
"Ronneburgite","2/m","P21/n"
"Rontgenite-(Ce)",3,"R3"
"Rooseveltite","2/m","P21/n"
"Roquesite","42m","I42d"
"Roquesite","42m","I42d"
"Rorisite","4/m2/m2/m","P4/nmm"
"Rosasite"," "," "
"Rosasite"," "," "
"Rosasite","2/m","P21/a"
"Roscherite"," "," "
"Roscherite"," "," "
"Roscherite",1,"C1"
"Roselite"," "," "
"Roselite"," "," "
"Roselite","2/m","P21/c"
"Roselite-beta"," "," "
"Rosemaryite"," "," "
"Rosemaryite","2/m","P21/n"
"Rosenbergite","4/m","P4/n"
"Rosenbuschite",1,"P1"
"Rosenbuschite",1,"P1"
"Rosenhahnite",1,"P1"
"Roshchinite","2/m2/m2/m","Pmna"
"Roshchinite","2/m2/m2/m","Pmna"
"Roshchinite","2/m2/m2/m","Pmna"
"Rosiaite","32/m2/m","P31m"
"Rosiaite"," "," "
"Rosiaite","32/m2/m","P31m"
"Rosickyite","2/m","P2/c"
"Rosickyite","2/m","P21/n"
"Rosickyite","2/m","P2/n"
"Rosickyite","2/m","C2/c"
"Rosickyite","2/m","I2/a"
"Rosickyite","2/m","P2/c"
"Rossiantonite",1,"P1"
"Rossiantonite",1,"P1"
"Rossite",1,"P1"
"Rosslerite","2/m","C2/c"
"Rossmanite"," "," "
"Rossmanite"," "," "
"Rossmanite","3mm","R3m"
"Rossmanite","3mm","R3m"
"Rossmanite","3mm","R3m"
"Rossovskyite","2/m","P2/c"
"Rostite","2/m2/m2/m","Pcab"
"Rostite","2/m2/m2/m","Pcab"
"Rostite"," "," "
"Rostite"," "," "
"Roterbarite",222,"P212121"
"Roterbarite",222,"P212121"
"Rouaite"," "," "
"Rouaite",2,"P21"
"Roubaultite"," "," "
"Roubaultite",1,"P1"
"Roumaite","m","Cc"
"Rouseite"," "," "
"Routhierite","42m","I42m"
"Rouvilleite","m","Cc"
"Rouxelite","2/m","C2/m"
"Rouxelite","2/m","C2/m"
"Roweite"," "," "
"Roweite","2/m2/m2/m","Pbam"
"Rowleyite","4/m32/m","Fd3m"
"Roxbyite"," "," "
"Roxbyite","2/m","P2/m"
"Roxbyite",1,"P1"
"Roxbyite",1,"P1"
"Roymillerite",1,"P1"
"Rozenite","2/m","P21/n"
"Rozenite","2/m","P21/n"
"Rozhdestvenskayaite-(Zn)","43m","I43m"
"Rozhdestvenskayaite-(Zn)","43m","I43m"
"Rruffite"," "," "
"Rruffite"," "," "
"Rruffite","2/m","P21/c"
"Ruarsite"," "," "
"Rubicline","2/m","C2/m"
"Rubicline","2/m","C2/m"
"Rubinite","4/m32/m","Ia3d"
"Rucklidgeite","32/m2/m","R3m"
"Rudabanyaite","43m","F43c"
"Rudashevskyite","43m","F43m"
"Rudashevskyite","43m","F43m"
"Rudashevskyite","43m","F43m"
"Rudenkoite"," "," "
"Rudlingerite","2/m","P21/n"
"Rudolfhermannite","6/m","P63/m"
"Ruifrancoite","2/m","C2/c"
"Ruifrancoite","2/m","C2/c"
"Ruitenbergite"," "," "
"Ruitenbergite",2,"P21"
"Ruizite","2/m","P21/c"
"Ruizite"," "," "
"Ruizite"," "," "
"Ruizite"," "," "
"Ruizite",2,"C2"
"Ruizite",2,"A2"
"Ruizite","2/m","C2/m"
"Rumoiite","2/m2/m2/m","Pbca"
"Rumoiite","2/m2/m2/m","Pbca"
"Rumseyite","4/m2/m2/m","I4/mmm"
"Rusinovite","2/m2/m2/m","Cmcm"
"Russellite"," "," "
"Russellite","4/m2/m2/m","I41/amd"
"Russellite","2mm","Pca21"
"Russoite",622,"P622"
"Rustenburgite","4/m32/m","Fm3m"
"Rustumite","2/m","C2/c"
"Ruthenarsenite","2/m2/m2/m","Pnma"
